Id	LinkId	Desc	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
#3003	201405	掷矛布鲁夫精英怪	2	45.58465 150.5092 74.78191		170.493	FALSE	15|16|17	20002		0														
3004	201402	小鼠人	2	49.03453 150.5092 74.27484		285.8938	FALSE	15|16|17	20001		0														
3005	201402	小鼠人	2	45.52971 150.5092 71.5764		140.0496	FALSE	15|16|17	20001		0														
3006	201403	掷矛布鲁夫	2	49.03815 150.5092 71.36066		161.8732	FALSE	15|16|17	20002		0														
#3007	201403	掷矛布鲁夫	2	50.30873 150.5092 74.08401		152.1369	FALSE	15|16|17	20002		0														
3101	201401	瘟疫鼠人	2	43.32195 150.5092 82.50255		145.1988	FALSE	15|16|17	20001		0														
#3102	201401	瘟疫鼠人	2	46.56659 150.5092 83.94296		135.1172	FALSE	15|16|17	20001		0														
3103	201402	小鼠人	2	41.15461 150.5092 79.90761		170.493	FALSE	15|16|17	20001		0														
#3104	201402	小鼠人	2	39.14746 150.5092 76.58857		285.8938	FALSE	15|16|17	20001		0														
3105	201402	小鼠人	2	56.03297 150.5092 76.08325		140.0496	FALSE	15|16|17	20001		0														
3106	201401	瘟疫鼠人	2	51.45506 150.5092 79.91479		161.8732	FALSE	15|16|17	20001		0														
3107	201401	瘟疫鼠人	2	46.81845 150.5092 63.25079		152.1369	FALSE	15|16|17	20001		0														
3201	201402	小鼠人	2	42.13149 150.5092 67.86301		145.1988	FALSE	15|16|17	20001		0														
#3202	201402	小鼠人	2	40.73688 150.5092 69.17363		135.1172	FALSE	15|16|17	20001		0														
3203	201402	小鼠人	2	39.1474 150.5092 70.70531		170.493	FALSE	15|16|17	20001		0														
3204	201401	瘟疫鼠人	2	38.12357 150.5092 72.54258		285.8938	FALSE	15|16|17	20001		0														
3205	201401	瘟疫鼠人	2	56.75681 150.5092 72.92547		140.0496	FALSE	15|16|17	20001		0														
3206	201402	小鼠人	2	56.46352 150.5092 71.57416		161.8732	FALSE	15|16|17	20001		0														
#3207	201402	小鼠人	2	56.13769 150.5092 69.79823		152.1369	FALSE	15|16|17	20001		0														
3208	201402	小鼠人	2	55.64151 150.5092 68.1333		39.03743	FALSE	15|16|17	20001		0														
